index,height,upper_leg
49368,165.9,40.4
49369,171.3,42.6
49373,173.4,39.2
49374,166.7,31.2
49375,165.8,34.2
49376,167.4,39.7
49379,194.2,43.6
49381,179.7,40.4
49382,170.3,37.8
49385,163.4,38.1
49386,163.8,36.4
49389,138.5,30.3
49391,170.9,45.5
49392,183.7,46.8
49393,168.1,39.9
49395,165.7,36.2
49396,167.9,38
49398,164,36.4
49399,164.4,38.7
49401,161.6,36.8
49404,165.5,34.5
49405,177.4,43
49406,173.9,40.3
49409,127.1,35
49410,176.6,47.8
49411,166.7,38.2
49412,163.1,37.6
49413,148.2,33.4
49415,185.3,45.8
49416,166.8,37.8
49419,144.6,32
49420,157,36
49421,128.6,27.7
49423,159.9,41.4
49426,160.4,39.4
49427,179.6,43
49428,181.7,41
49429,187.8,40.8
49430,154.5,34.7
49431,171.2,43.9
49432,184.9,41.2
49433,187.3,42
49436,175.7,40.2
49437,179.7,44.3
49438,155.5,34.7
49439,167.7,40
49440,141.2,33.3
49442,161.8,38.2
49444,130.6,32.9
49445,155.6,37.5
49446,175.4,43
49447,189.7,44.8
49448,184.1,48.1
49449,149.8,36
49450,171.4,40.7
49452,156.2,39.4
49453,172.8,43.6
49454,180.2,41.2
49455,172.5,40.8
49457,163.8,37.9
49458,154.7,33.1
49459,192.7,46
49460,180,41.2
49461,164.8,37.2
49463,175.4,43.7
49464,163,39.1
49465,162.7,39.2
49466,183.1,44.7
49467,187.8,45.2
49468,165.2,42.5
49469,171.9,44.8
49471,135,31.5
49472,166,33
49473,183.5,44.6
49474,175.9,42
49475,144.3,33.7
49476,154.9,36.2
49477,178.1,41
49478,123,27.3
49480,173,37.2
49481,165.6,36.2
49484,165.9,36.6
49485,150.7,39.9
49486,150.8,35.8
49487,162.6,38.3
49489,159.3,34
49491,177.7,42.2
49492,185.9,44.1
49493,174.5,40.2
49494,181.5,40.8
49498,163.1,38.3
49501,183.5,41.3
49502,148,30.4
49503,173.8,39.9
49505,167.3,37.8
49506,174.8,42.4
49507,159.6,37
49508,154.3,36
49510,174.5,41
49511,158.7,36.6
49515,149.6,36
49516,176.1,47
49518,153.8,38
49520,168.1,37
49521,159.8,36
49522,159.2,33.2
49523,158.5,35
49524,161.4,39.8
49526,153.1,36.7
49527,162.6,31.8
49528,183.1,41.1
49529,173.1,44.5
49530,169.4,38
49531,159,39.6
49532,127.7,29
49533,133.4,32.3
49535,161.2,36.3
49536,175.4,40.4
49537,152.4,35.6
49539,165.7,41.8
49540,153.2,37
49541,177.9,44.5
49544,143.9,31.3
49547,162.4,37.4
49548,170.4,41.1
49549,171.5,42.2
49552,153.4,34
49553,152.7,38.7
49554,159.2,33.4
49555,161.7,36.7
49556,140.2,35.4
49557,161.6,35.7
49558,144.9,35.2
49559,171.3,40.1
49561,185.6,43.1
49562,183.2,42.1
49563,173.1,37.6
49564,175.6,39
49565,156.8,36.7
49567,176.4,42.3
49568,179.9,41
49570,159.5,36.6
49571,168.6,35.8
49572,160.1,36
49573,141.2,29.8
49575,185.5,45.2
49576,171.3,38.5
49577,152.4,34.1
49578,144.5,36.3
49579,174.3,42.8
49580,179,42.7
49584,164.9,39.9
49585,163.3,36
49586,156.3,32.8
49588,166.2,40
49589,173.7,35.2
49590,172.6,37
49591,174.3,40.8
49592,145.1,35.2
49593,181.1,44.6
49595,174.6,35.6
49596,165.5,39.3
49597,162.2,40.4
49598,158.2,35
49599,182.2,41.5
49600,178.1,45
49601,147.1,33.5
49603,162.6,36
49608,156.3,32.6
49609,177,38
49611,149.9,35.7
49612,176.7,42
49613,129.8,29
49614,162,36.6
49615,163.6,38.6
49616,161.8,37.5
49617,134.3,31
49618,173.2,42.4
49619,160,31.6
49620,156.3,32.6
49621,151.2,34.1
49622,154.9,32.8
49623,156.5,36.6
49624,165.8,38.7
49625,127.3,30.9
49626,172.1,39.2
49628,177.2,36.6
49629,163.5,38.4
49630,179,39.2
49633,167.7,41.8
49635,173.7,42.6
49637,133.9,32.3
49638,159.9,33.4
49640,146.5,38
49641,178.1,41.4
49642,168.2,31.2
49643,169.1,46.5
49644,181.7,41
49645,157.6,38.5
49646,145.2,33.7
49649,161.5,38.6
49651,156,36.7
49653,159.7,35.7
49654,163.9,35.1
49656,168.2,38
49658,158.3,40.5
49659,160.7,32
49660,155.9,40.5
49661,164.9,38.5
49662,161.7,37.5
49663,150.5,35.4
49664,159.3,35
49666,160.5,36
49667,166.3,36.5
49670,166.1,32.3
49671,165.1,39.2
49673,172.3,36.2
49674,179.4,45
49676,181.6,45.7
49677,166.2,45.3
49680,180.1,43.1
49682,148.7,30.2
49683,183.1,42.3
49684,165.3,36.4
49686,156.9,36.2
49687,127.6,30.1
49688,168.1,39.8
49689,176.1,43
49690,165.3,41.6
49693,168,42
49694,184.5,43.3
49695,183.2,47
49696,169,39.3
49697,171,39.8
49698,173.1,40
49699,178.5,41.3
49700,151.3,32.9
49703,176.1,42.2
49704,158.3,34.3
49709,179,43.1
49710,141.2,35.6
49711,176.2,40
49712,159.2,35.5
49713,168.2,42.2
49715,157.3,37.3
49718,144.6,34.8
49719,170.1,40.6
49721,178.4,41.5
49722,154.2,38.4
49723,177.3,39.5
49725,172,34.8
49727,178.1,45.3
49728,182.2,41.4
49729,143.3,33.4
49730,162.5,38.6
49731,177.9,40.6
49732,176.3,39.6
49733,169.8,43.5
49735,175.8,47
49736,161,38.4
49737,148.8,36.1
49738,181.5,44.8
49739,162.3,36.7
49740,158.1,36.6
49741,159.1,32.1
49742,149.8,32.8
49743,168.6,35.2
49744,171.4,43.3
49745,167.3,38
49746,155,34.4
49747,171.3,41.4
49748,170.9,39.6
49749,167.8,37
49751,152.4,31
49752,156.5,31.1
49754,154.7,35
49755,146.5,35.6
49758,161.5,35.3
49759,161.5,34.3
49762,172.1,41.5
49763,182.8,44.8
49765,159.3,38.9
49766,155.4,37.4
49767,178.7,42.2
49768,161.4,34.9
49770,154.9,34.9
49771,178.2,42.2
49772,173.6,35.3
49773,181.9,45.6
49775,157.6,34.2
49778,155.1,36.5
49781,175.9,40.5
49782,168,39.3
49783,171.7,40.1
49784,154.4,33.1
49785,151.5,33
49786,187.8,42.6
49787,160.8,38.2
49788,175.5,41
49789,159,39.5
49791,140.5,30
49792,162.3,35.2
49795,159.1,35
49796,174.9,40.9
49797,142.8,32.5
49798,151.9,42
49799,168.5,33.4
49802,153.2,35.2
49803,177.2,39.5
49804,180.1,44.9
49805,158.9,36.6
49806,176,45
49807,133.5,33.3
49810,179.1,36.3
49811,163.1,39
49812,169.6,41.7
49813,161.8,36.9
49814,187.9,45.5
49815,155.6,33
49816,171.5,41
49817,159,40.1
49818,164.1,36.5
49819,176.2,38.9
49820,154.6,39.5
49821,177,41.4
49826,137.4,31.4
49827,153.6,32.5
49828,183.9,45.7
49832,171.2,40.3
49833,164.6,37.9
49834,151.6,28.7
49835,170.5,40.8
49837,173.8,42.1
49838,170.9,35
49840,181.9,44.4
49841,163.6,39.6
49843,157.6,38
49844,151.5,31.9
49846,162,38.1
49847,178.6,40.1
49848,173.4,40.4
49849,170.1,35
49852,139.9,33.4
49853,183.6,41.7
49856,174.1,42.5
49857,162.1,27.3
49858,177.3,39.1
49859,170.5,36
49862,138.6,34.2
49863,169,37.5
49864,144.7,37
49865,161.6,37.5
49866,182.5,45
49867,170.4,39.6
49868,168.9,38.9
49870,170.1,42.3
49871,161.3,35.5
49872,187.3,46
49874,156.6,37.5
49875,168.2,36.3
49876,160.1,36
49878,168.1,35.8
49879,177.4,39.8
49880,165.2,39.6
49881,147.6,35.3
49882,159.2,33
49884,169.5,40.5
49885,185.6,42.5
49886,182.8,39.6
49887,171,39.3
49888,177.4,41
49889,146.6,34.8
49890,156.8,36
49891,159.2,36.7
49892,176.8,43.5
49893,181.9,42.2
49894,198.3,46.2
49895,180.9,41.1
49896,178.3,44.5
49897,158,37.9
49899,157.6,35.7
49900,181.3,42
49901,163.5,33.5
49902,174.8,43.3
49903,166.8,36.1
49904,164.9,37.7
49905,178.2,43.5
49906,178.7,41.1
49907,184.8,42.1
49909,177,41.8
49910,180.7,44
49911,145.1,31.9
49912,181.7,38.9
49914,130.5,29.4
49915,144,35
49916,164.1,36
49917,165.2,39.2
49918,165.1,39.6
49919,164.2,37.5
49920,163.7,36
49921,157,37.5
49922,133.3,33.4
49923,163.4,38.9
49924,153.6,31.8
49925,170.6,42.3
49926,153.6,39.5
49927,137.5,32.3
49928,156.9,31.2
49930,149,33.1
49931,135.7,31.7
49932,163.4,35.5
49933,156,37.2
49935,181.8,46.2
49936,190.1,46.5
49937,157,39.2
49938,150.9,35.4
49939,162.6,39.2
49940,163.9,41.4
49941,162.4,35
49943,171.7,39.1
49944,154.5,33.5
49945,180.4,35
49946,163.7,36.9
49948,151.7,32.2
49950,169.6,40.5
49951,127.7,33.1
49952,159.9,38.9
49953,168.1,38.5
49955,192.5,47
49956,162.7,36.7
49957,171.7,40.3
49958,158.9,36.8
49961,162.7,38.5
49962,160.3,39.8
49963,186.8,44.5
49967,175.9,43.6
49969,166.4,38.9
49970,164.7,39
49973,165.4,36.6
49974,175.4,38.2
49975,161.7,39.3
49976,161.7,38.1
49978,155.7,42.8
49980,163.5,28.7
49981,184.6,41.5
49982,162.8,42.2
49985,155.4,31.9
49986,160.2,33.2
49987,159,40.8
49989,138.4,33
49990,149.1,33
49991,161.9,40
49992,146.4,32.4
49995,172.8,39.2
49996,159.4,32.8
49997,140.1,31.3
49998,175.9,40.2
49999,162.3,39.1
50000,180.9,42.8
50001,164.8,37.3
50002,179,42.6
50004,174.4,43.8
50005,172.4,37.2
50006,169.3,40.4
50007,159.8,36.7
50009,149.7,33.4
50011,177.6,43.1
50012,176.5,45.7
50013,162.8,39.1
50014,165.9,39.5
50015,173.8,36.3
50017,172.4,42
50018,140.9,32.2
50021,167,37.8
50023,158.7,32.5
50024,156.8,36.3
50025,167.8,38.7
50026,185.9,45.1
50027,150.6,37
50028,163.8,37
50029,155.7,32.3
50031,146.6,29
50032,151.6,35.6
50033,182.6,48.5
50037,171.4,35.4
50038,160.8,35.2
50039,149.4,33.2
50040,166.4,41.7
50041,169.2,35.5
50042,156,35.7
50043,165.2,35.6
50044,159.5,38
50046,142.3,36.6
50048,162.2,35
50049,168.9,40.2
50050,166.6,34.6
50051,160.7,36.2
50052,160.7,38.8
50053,170.9,40
50054,162.1,35.6
50055,155.6,37.9
50056,155.7,37
50057,170.5,39.8
50058,178.5,45.2
50060,177.6,43.3
50062,160.4,40.5
50064,168.8,43.3
50065,159.4,38.1
50066,141.4,36
50067,169.1,34.6
50069,161.6,37.2
50070,179.5,41.7
50074,151,32.1
50077,134,30.1
50078,173.4,41.9
50079,153.4,33.6
50082,125.2,28.3
50083,160.3,37.5
50084,156.7,33.3
50085,182.3,42.9
50086,174.3,45
50087,161.2,32
50089,154.7,36.7
50090,161.4,37.5
50091,136.3,28.5
50092,136.4,34.1
50093,179.6,41.4
50094,160.7,38
50096,169.3,38.6
50097,156.8,35.2
50098,182.1,48
50100,161.1,36.6
50101,176.3,38
50102,163.2,41.4
50103,178.7,41
50104,161.3,37.7
50105,147.4,34.8
50107,171.8,39.5
50108,181.9,41.9
50109,178.6,44.1
50110,164.1,33.2
50111,176.2,41.2
50113,163.9,35.4
50116,162.7,42.4
50118,178.4,41.8
50119,176.3,41.2
50121,179.8,46.6
50122,171.3,36.8
50125,183.6,43.8
50128,157.8,37.2
50129,149.9,33.5
50131,175,41.1
50132,151.5,37.2
50133,157.6,32.8
50135,145.3,32.4
50136,179.7,41.1
50137,169.8,41.8
50138,161.5,40.9
50139,184.3,43.9
50140,144.7,25
50141,140.1,32.9
50142,177.8,37.9
50143,149.7,35.2
50144,179.3,37.3
50145,132.6,31
50146,159.2,36.8
50147,156.7,36.8
50148,163.8,41.8
50150,162.1,36.4
50151,158.9,33.2
50152,160.3,39.5
50154,169,41.8
50155,161.5,36.7
50157,154.9,31.3
50162,162.3,36.1
50163,167.5,37.5
50165,179.5,40.9
50166,165.8,40.7
50167,168.7,35.2
50168,143.6,33.2
50169,169,35.4
50170,149.4,33.2
50171,170.4,41
50173,184.9,43
50174,166.4,37
50175,164.8,37.5
50177,162.2,35.8
50178,153.6,33.9
50179,161,36.9
50181,168.9,37.6
50182,163.4,34.7
50183,184.5,42
50184,134.2,33.1
50185,163.5,37.9
50187,158.8,34.3
50189,161,38.7
50190,161.6,37
50191,165.5,38.1
50193,155.9,34.4
50194,151.7,29.5
50195,180.7,42
50196,163.7,36
50197,139.1,33.8
50198,162.7,39.6
50199,179.7,44.1
50201,159.3,32.5
50202,185.3,43.6
50205,176.6,37.1
50206,173.3,41
50207,176.3,41.4
50208,158.4,35.7
50209,174.8,44.3
50210,153.1,34.2
50211,158.5,37
50212,155,29.7
50214,164.1,39.2
50215,157.5,39.2
50216,155.1,35
50218,186.8,44.5
50219,168.5,40.4
50221,153,28.4
50223,166,40.6
50224,143.1,34.5
50225,164.9,36.4
50226,161.5,32
50228,149.2,37.3
50229,185.2,43.5
50230,151.4,35.3
50231,171.1,42.4
50232,196.5,45.4
50234,145.9,36
50236,176,41.7
50237,129.3,29.2
50238,178.7,44.2
50239,161.9,37.7
50240,167.4,43.2
50243,166.1,33.6
50244,176.4,39
50245,163.4,36
50247,181.6,39.3
50248,160.5,41
50249,174.8,43.7
50251,163.9,34.2
50252,165.3,35.8
50253,186,46.6
50256,162.8,37
50257,138.8,34.6
50258,176.8,36.2
50259,154.4,36.2
50260,173.8,39.3
50264,159.1,39.5
50266,166.8,37.1
50269,159,36.4
50270,170.8,41.5
50271,160.6,39.6
50273,165.4,36.1
50274,148.7,31.3
50275,146.1,29.1
50276,167.6,36.9
50277,182.3,38.4
50278,164.8,38
50279,161.2,37.6
50280,174.8,31.6
50282,161.8,37.2
50288,134.2,31.2
50289,140.2,31.9
50290,165.4,42
50291,148.4,37.1
50292,181,41
50293,185.7,42.5
50294,158.7,35.5
50295,163.7,37.7
50298,162.4,39.9
50302,172.2,38.2
50303,164.9,37
50304,169.8,36
50308,170.5,39.5
50310,145.5,31.5
50311,161.3,44
50312,178.1,43.5
50313,170.9,42.7
50314,136.5,31.4
50316,175.7,37.7
50317,143.4,33.8
50319,178.7,46.6
50321,168.5,38.5
50322,174,39
50323,156.1,33.3
50324,155.3,30.2
50325,140.2,34.1
50327,177.8,41.6
50329,171.4,39.9
50330,151.1,34
50332,180.2,44.6
50333,167.7,37.9
50334,176.9,40.9
50335,163.3,38.1
50336,151.2,34.1
50338,176.9,43.7
50340,157.3,32.3
50341,172.7,40.2
50342,179.5,40.4
50344,183.8,45.6
50346,169.5,37.1
50347,180.6,44.4
50348,168.7,43.7
50349,160.9,39.2
50351,182,46.8
50352,136.8,32.4
50353,155.6,37.6
50354,174.3,41.6
50355,166,38.9
50356,162.8,40
50357,185.8,44
50358,184.1,43.2
50359,168.6,38.2
50362,173.7,41.6
50364,169.2,42.9
50365,177.5,42.7
50369,167.6,39
50372,165.6,41.5
50373,166.7,39
50374,167.5,36.7
50375,159.6,28.5
50376,167.8,36.6
50377,171.7,37.2
50378,151.6,35
50379,164.6,37.6
50380,162.1,29.2
50381,170.1,32.2
50383,170.9,33
50384,133.7,30.2
50385,158,36.2
50386,143.8,32.2
50390,152.9,32.9
50391,160.2,35.6
50392,155.8,30
50393,176.3,42.3
50396,185.1,40
50397,177.1,46
50398,136.7,32.3
50401,160.5,38.5
50402,168.1,40.3
50403,134.6,31.5
50404,166.9,37.8
50405,143.8,34.5
50406,165.6,38.9
50410,176.9,43.7
50411,168.8,33
50412,185.2,43
50413,156.5,37.8
50416,169.1,43
50417,156,34.2
50419,171.7,40
50420,162.3,39.6
50421,164.1,40.5
50423,189.9,44
50424,175.1,39.3
50426,159.7,36.5
50427,147.7,34.3
50428,170.8,37.7
50429,183.1,39.5
50430,165.5,37.9
50431,173.2,39.6
50432,161.8,33.9
50433,157.6,36.3
50434,167.7,38.5
50435,170,40.6
50436,184.8,42.8
50437,173,39.9
50438,176.3,44.5
50439,148.4,26.5
50441,157.7,30.3
50443,173.8,42.6
50444,180.6,42.5
50445,130.1,33.2
50446,149.7,31.9
50448,174.6,41.7
50450,166.2,38.1
50453,184.9,43
50456,170.5,42.4
50458,161.6,38.8
50460,144,32.2
50461,133.4,32
50463,149,28.6
50464,164.4,35.9
50465,167.2,39
50466,184.4,43.6
50470,126.8,30.5
50471,125.8,27.6
50473,161,36.7
50476,155.8,36
50477,170.3,40.1
50478,154.8,31
50479,163.1,29.5
50481,154.8,33.3
50482,167.5,40.5
50483,156.2,40.4
50484,177,42.5
50485,174.9,38.5
50486,144.4,33.9
50487,164,39.3
50488,175.7,42
50489,150.5,30.5
50491,163.4,38.7
50492,177.3,41.8
50494,139.5,31.1
50495,163.9,39.2
50496,169.8,38.7
50497,167.8,35.1
50498,162.4,35
50499,155.2,36.2
50500,170.2,40.4
50501,145.6,34.7
50503,176.8,42
50504,156.9,35.6
50505,188.7,41.7
50506,177.3,40
50507,154.7,32.6
50508,172.2,36.6
50509,167.6,33
50510,186.7,43.2
50511,165.2,38.1
50514,167.4,40
50516,149.2,41
50517,173.6,44.9
50519,173,42.2
50520,168.4,38.4
50521,152.7,33.1
50522,179.9,43.5
50523,190.7,46
50524,164.8,36.7
50525,140.6,33.1
50526,164.6,30.5
50527,153,35
50528,156.3,35.9
50529,171.5,34.9
50530,179.1,44.7
50531,163.7,45
50532,179.5,40.5
50534,163.2,33.5
50535,169.2,42
50536,141.5,30.8
50537,162.3,37.8
50538,148.7,27.8
50539,161.8,42.6
50541,177.9,45.2
50542,149.3,38.8
50543,151,33.4
50544,160.3,38.7
50545,168.6,36.5
50546,167.3,33.4
50548,155,35.6
50549,173.7,39.5
50551,182.8,41
50552,161.4,37.4
50553,132.5,31.1
50554,153.3,34.2
50556,174.6,41.9
50557,174.9,40.6
50558,162.6,32.2
50559,160.9,37
50560,156.6,32.3
50561,181.6,39.4
50565,164.7,39.5
50567,171.1,40.8
50569,125.7,31.7
50570,179.3,38.3
50575,161.7,38.9
50577,160.1,36.2
50578,161.9,37.6
50579,155.3,37.1
50580,164.5,36.7
50581,179.2,43.3
50582,177.3,41.9
50585,166.9,38.4
50586,152.3,35.2
50587,171.7,37.7
50589,156.5,37.2
50590,150,30.2
50591,180,40.2
50592,153.3,30.1
50593,180.1,39
50595,184.2,39.7
50596,174.6,40.1
50599,161,39.5
50602,162,29.1
50603,182.8,39.9
50605,158.4,37
50606,160.6,25.5
50607,170.4,41
50608,166.4,38.2
50609,172.1,34.2
50610,127.2,27.8
50611,156.8,38.1
50614,159.3,37.7
50615,151.5,36.8
50619,171.6,39
50622,179.2,45
50624,155.2,34.2
50625,156.7,37.8
50626,159.7,35.9
50627,160.4,38.8
50628,178.6,42
50629,162,32.7
50631,149.2,34
50633,159.3,36.8
50634,162.2,39
50635,152.1,38
50636,189.6,49.3
50637,163.5,35
50638,147.4,28.7
50641,163.9,32.7
50642,159.8,42.4
50644,157.8,37.7
50645,185.4,45.2
50646,156.4,36.6
50647,169,36
50648,156.9,35.8
50649,160.3,37
50650,150.2,35.5
50651,174.3,45.5
50652,174,36.6
50654,166.5,37.7
50655,182,46
50656,163,37.1
50657,182.5,46.8
50659,150.6,34.8
50660,160.2,33.7
50663,170.7,39.2
50664,191.4,45.4
50665,168.5,35.5
50666,155.5,36.8
50668,167.3,40
50671,183.3,43
50672,188.3,44.8
50674,168.4,40.9
50676,177.1,38.7
50678,166.5,37.7
50679,161.8,33.8
50682,197.4,48.5
50683,126.5,27.3
50684,155.5,35
50688,161.3,33.3
50689,181.4,46.1
50690,171.5,43.5
50691,171.5,39.7
50692,176,43.5
50693,160.5,37.3
50695,183.3,40.5
50696,183.2,44
50697,163,43.5
50698,183.1,45
50699,165.7,37.8
50700,160.2,36.3
50702,179.8,40.2
50703,150.9,34.5
50705,166.6,38.6
50706,136.4,34.1
50707,165,44.7
50709,162.7,35.2
50710,173.8,37.7
50711,153.3,35.6
50712,173.4,40
50713,177.6,37.5
50714,151.6,27.4
50715,151.4,31.4
50716,156.8,35
50717,142.9,33.8
50718,155,34
50719,154.1,35.1
50722,175,41.4
50723,161.6,38
50724,176.6,40.4
50725,151.5,40.8
50726,171.8,37
50727,165.5,36
50730,164.7,37.1
50732,171.4,39.6
50733,169.7,39.2
50734,176.8,41.1
50736,192,46
50737,162.8,42.9
50738,161.4,39.7
50740,151.9,32.4
50743,130.5,28.2
50745,151.2,36.4
50746,168.6,38.4
50747,159.8,37
50748,162.5,36.8
50749,160.3,36.5
50750,155.5,32.9
50752,165.3,36.3
50753,174.8,42.5
50754,152.9,36
50755,164.1,37.3
50756,127.5,28.5
50757,165.5,38
50761,157.5,38.8
50762,163.4,33.9
50763,162.9,39.5
50764,175.8,41.2
50765,160.2,37
50766,171.9,42.8
50767,185.4,44.3
50769,150.8,36.5
50770,163.7,34
50771,172.9,39.5
50772,145.7,36.3
50775,179.2,44.2
50776,156.6,36.6
50777,172,38.4
50778,171,43
50779,175.9,38.9
50780,167.5,37.5
50781,181.3,45.2
50784,171.4,42.5
50785,157.6,35.8
50786,161.8,36.7
50787,170.8,36
50788,162.2,36.2
50789,160.6,34.6
50790,175.1,39
50792,152.7,37.1
50793,180.7,42.3
50794,163,36.9
50796,135.2,31.6
50798,168.6,41.5
50799,154.1,37.1
50800,178.3,42.8
50801,163.5,38
50802,161.3,36
50803,159.9,37
50806,173.8,37.3
50807,151.3,38.1
50808,139.9,34.2
50809,166.6,36
50810,176.6,41.3
50811,189.8,42.3
50813,175.1,41.3
50814,159,36.8
50815,161,32.2
50816,154.8,35.6
50818,133.1,30.1
50819,157.6,35.4
50820,147.6,31.2
50822,163.8,36.3
50823,152.7,24.3
50824,123.8,28.3
50826,169.6,38
50827,168.9,41.8
50828,167.5,40.3
50830,175.8,40.7
50831,178.5,41.1
50832,169.5,39.7
50833,159.5,36.3
50834,153,38
50835,157.5,37
50837,182,45.1
50839,129.6,29.6
50841,149.2,30.1
50842,171.5,40.2
50845,175.2,40
50846,133.3,31.7
50849,170.9,38.1
50850,170.4,39.3
50851,156.8,37.1
50852,162.6,38.4
50853,124.4,27.2
50854,174.3,45.8
50856,166.2,39
50857,177.9,42.5
50858,159.8,34.2
50859,170.4,40.5
50860,148.7,29.9
50861,165.1,39.1
50862,176.6,40.5
50863,172.9,43.8
50864,161.8,36.6
50865,162.9,37.2
50866,166.7,38
50869,162.8,37.2
50871,192.5,46.6
50872,171.9,41.5
50874,164.5,38.6
50875,165.3,38.4
50876,171,41.7
50877,163.8,39.8
50878,155.5,33.8
50879,173.2,36
50880,174.5,40.3
50881,163.2,38
50884,185.7,40.6
50886,156.9,37
50888,149.8,41.4
50889,171.4,42.1
50890,153.7,36
50892,165.7,38.2
50893,144.7,29.6
50894,172.3,43.8
50896,161.9,38.7
50897,165.4,34.3
50898,160.5,38.5
50899,163.9,39.6
50901,176.4,36.6
50902,175,36.6
50905,152.1,35.6
50906,185.2,43.5
50907,142.6,31.5
50909,164.5,37
50910,166.7,37.2
50911,180.4,39.3
50912,163.9,39
50914,149.2,36
50915,178.3,43.5
50916,167,38.3
50917,162.1,40.5
50919,154.7,37.1
50926,172.9,41.6
50927,159.8,37
50928,157.2,38.1
50929,182.6,37.7
50930,174.4,38
50931,156,37.6
50932,172,43.2
50933,166.6,41.5
50934,159.8,37.9
50935,170.6,37.5
50936,166.9,39.2
50937,164.2,37
50938,146.2,33.6
50939,163.3,37.9
50940,165.1,41.2
50941,166.5,40
50942,167.4,40.6
50943,166.9,36.5
50944,184.2,46.3
50945,151.2,36
50946,177,41.5
50948,161,39.7
50949,163.1,36.4
50950,167.9,42
50952,130.8,31.5
50954,188.4,48
50955,118.9,28.8
50956,153.2,36.2
50957,178.8,40.7
50958,180,40.5
50959,168.7,43
50960,167,41.6
50961,141.9,34.9
50962,175.6,38.8
50963,157,35.5
50964,153.7,34.6
50965,163.3,39.7
50966,146.8,35.3
50967,153.8,32.3
50969,161.1,36.2
50972,166.5,39.4
50974,151.1,33.9
50975,157.1,30
50977,142.6,30.8
50978,157.4,36.3
50979,164.9,40.3
50981,125,28.5
50982,165.7,40.5
50984,182.2,39
50985,175.2,42
50986,138.3,33.3
50987,157.7,35.5
50989,152,25.5
50990,154.7,34.2
50993,169.1,41
50994,177.7,45.1
50995,169.9,40.3
50996,155.7,37.8
50997,147.6,32.8
50998,164,39.8
50999,166.9,40.9
51000,158.1,36.1
51001,175.1,41.9
51002,159.5,36.5
51003,160.1,35.6
51006,144,24.6
51007,172.8,44.1
51008,161.3,35.9
51009,177.5,38.3
51010,179.2,41.9
51012,177.2,37.8
51013,171.3,43.9
51014,167.2,33.6
51016,157.1,38.2
51018,160.4,31.4
51019,162.4,37.2
51023,168.3,39
51024,166.3,38
51026,149.4,33.2
51027,170,39.4
51029,158.5,32.7
51030,167.5,38.5
51031,159.5,40.1
51032,182,42.9
51033,135.5,30.8
51034,179.6,45
51035,158.1,39
51036,167.4,39.9
51038,177.7,40
51040,147.4,33.1
51042,169.2,37
51044,167.8,40.6
51045,181,41.1
51046,170.3,32.1
51048,180.4,40.5
51049,171.6,39.5
51050,119.3,28.5
51051,155.8,39.7
51052,156.4,38
51053,168.8,41.1
51054,156.3,30.5
51056,160.1,35.9
51058,165.4,30
51059,181.6,41
51061,144.9,32.7
51062,152.7,37.3
51064,156.7,30.5
51065,152.2,33
51066,167.7,43.4
51067,153.8,34.8
51068,177.2,43.9
51071,156.5,31.6
51073,165.5,34.4
51075,170.7,37.9
51076,131.2,31.4
51077,174.5,38
51080,165.8,41.1
51082,126.7,28.2
51083,177.9,44.2
51088,172.2,41.7
51089,180.2,39.5
51090,177.7,42.6
51091,162,34.8
51092,183.8,48
51093,180.2,41.5
51094,175.6,44
51095,137.6,35.1
51096,189.5,43.3
51098,150.2,31.1
51100,153,32.2
51101,156,35.5
51102,163.9,31.1
51104,165.7,36.8
51105,168.6,35.5
51106,132.4,32.2
51107,177,45
51108,183.5,36.1
51109,142.9,33.9
51110,149.1,27.4
51111,155.9,37.2
51112,180.8,48.2
51113,156.8,34.4
51116,148.4,33.3
51117,179.6,40
51119,143.8,29.8
51122,157.8,38.2
51123,163.8,36.3
51124,167.9,41.1
51125,177.1,41.6
51127,175.3,37.2
51128,158.2,37.9
51129,168.3,35.8
51130,169.1,42.1
51135,151.9,37.5
51137,168.9,37.2
51140,163.9,36.4
51141,171.7,37.2
51143,177.7,41
51144,174.3,38.5
51145,164.5,38
51146,165.1,38.6
51147,172,37.3
51148,177.4,38.1
51149,143,32.2
51150,144.9,33.2
51151,173.8,39.1
51152,153.6,32.6
51153,173.9,40.4
51155,151.7,33.3
51156,151.9,33.9
51157,164.5,34.2
51158,160.1,37
51159,142.8,34.6
51161,128.9,28.2
51163,165.9,40.8
51164,172.6,37
51165,163.4,37
51166,143.6,35.3
51167,186.1,43.5
51168,170.1,38.5
51171,173.3,41.5
51172,170.3,40.3
51174,162.6,36
51175,183.4,43.3
51176,170.1,41.3
51177,175.7,44.2
51180,153.9,36.6
51182,163.4,34.7
51183,183.6,42.7
51185,167.2,38.9
51186,162.4,38.5
51189,175.1,38.4
51190,169.4,32
51191,145.3,33.3
51192,178.7,41.5
51195,179,39.2
51196,173.7,41
51197,176.8,40.8
51198,147.4,34.6
51199,157.2,37.1
51200,172.6,38.5
51201,179.7,39
51203,163.4,34.2
51204,167.4,40.6
51205,181.6,42.1
51206,160.4,38
51207,157.3,43.4
51209,171.7,40.3
51210,159.7,37
51213,177.4,41.6
51214,174.4,40.3
51215,170.6,42.7
51216,150.2,30.7
51217,184.4,44.8
51218,179,44
51219,156.3,35
51221,153.8,34.5
51223,156.7,35.4
51224,149.8,34.4
51226,178.6,42.2
51227,163.8,35.2
